"MTU (CET/CEST)","Area","Generation Forecast (MW)","Actual Generation (MW)","Scheduled Consumption (MW)"
"03/01/2025 13:45:00 - 03/01/2025 14:00:00","BZN|HU","4177.53","4257.25"," "
"03/01/2025 14:00:00 - 03/01/2025 14:15:00","BZN|HU","4123.46","4135.23"," "
"03/01/2025 14:15:00 - 03/01/2025 14:30:00","BZN|HU","4070.40","4086.28"," "
"03/01/2025 14:30:00 - 03/01/2025 14:45:00","BZN|HU","3926.45","4102.31"," "
"03/01/2025 14:45:00 - 03/01/2025 15:00:00","BZN|HU","3809.14","3947.18"," "
"03/01/2025 15:00:00 - 03/01/2025 15:15:00","BZN|HU","3710.06","3764.25"," "
"03/01/2025 15:15:00 - 03/01/2025 15:30:00","BZN|HU","3595.04","3732.91"," "
"03/01/2025 15:30:00 - 03/01/2025 15:45:00","BZN|HU","3503.61","3650.75"," "
"03/01/2025 15:45:00 - 03/01/2025 16:00:00","BZN|HU","3444.68","3536.45"," "
"03/01/2025 16:00:00 - 03/01/2025 16:15:00","BZN|HU","3427.17","3476.73"," "
"03/01/2025 16:15:00 - 03/01/2025 16:30:00","BZN|HU","3424.59","3526.32"," "
"03/01/2025 16:30:00 - 03/01/2025 16:45:00","BZN|HU","3439.48","3535.57"," "
"03/01/2025 16:45:00 - 03/01/2025 17:00:00","BZN|HU","3441.16","3560.01"," "
"03/01/2025 17:00:00 - 03/01/2025 17:15:00","BZN|HU","3461.82","3597.00"," "
"03/01/2025 17:15:00 - 03/01/2025 17:30:00","BZN|HU","3460.41","3601.89"," "
"03/01/2025 17:30:00 - 03/01/2025 17:45:00","BZN|HU","3446.82","3609.54"," "
"03/01/2025 17:45:00 - 03/01/2025 18:00:00","BZN|HU","3447.13","3598.55"," "
"03/01/2025 18:00:00 - 03/01/2025 18:15:00","BZN|HU","3501.51","3608.48"," "
"03/01/2025 18:15:00 - 03/01/2025 18:30:00","BZN|HU","3501.34","3622.79"," "
"03/01/2025 18:30:00 - 03/01/2025 18:45:00","BZN|HU","3486.76","3597.97"," "
"03/01/2025 18:45:00 - 03/01/2025 19:00:00","BZN|HU","3500.18","3620.85"," "
"03/01/2025 19:00:00 - 03/01/2025 19:15:00","BZN|HU","3527.97","3649.53"," "
"03/01/2025 19:15:00 - 03/01/2025 19:30:00","BZN|HU","3527.18","3671.78"," "
"03/01/2025 19:30:00 - 03/01/2025 19:45:00","BZN|HU","3528.10","3677.03"," "
"03/01/2025 19:45:00 - 03/01/2025 20:00:00","BZN|HU","3530.23","3675.26"," "
"03/01/2025 20:00:00 - 03/01/2025 20:15:00","BZN|HU","3479.10","3616.39"," "
"03/01/2025 20:15:00 - 03/01/2025 20:30:00","BZN|HU","3473.05","3644.57"," "
"03/01/2025 20:30:00 - 03/01/2025 20:45:00","BZN|HU","3457.25","3629.61"," "
"03/01/2025 20:45:00 - 03/01/2025 21:00:00","BZN|HU","3458.42","3611.36"," "
"03/01/2025 21:00:00 - 03/01/2025 21:15:00","BZN|HU","3423.50","3615.97"," "
"03/01/2025 21:15:00 - 03/01/2025 21:30:00","BZN|HU","3422.05","3678.96"," "
"03/01/2025 21:30:00 - 03/01/2025 21:45:00","BZN|HU","3406.90","3671.77"," "
"03/01/2025 21:45:00 - 03/01/2025 22:00:00","BZN|HU","3407.05","3644.51"," "
