"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2026 18:15:00 - 02/01/2026 18:30:00","BZN|HR","Without Sequence","119.87","",""
"02/01/2026 18:30:00 - 02/01/2026 18:45:00","BZN|HR","Without Sequence","113.08","",""
"02/01/2026 18:45:00 - 02/01/2026 19:00:00","BZN|HR","Without Sequence","113.68","",""
"02/01/2026 19:00:00 - 02/01/2026 19:15:00","BZN|HR","Without Sequence","116.07","",""
"02/01/2026 19:15:00 - 02/01/2026 19:30:00","BZN|HR","Without Sequence","118.91","",""
"02/01/2026 19:30:00 - 02/01/2026 19:45:00","BZN|HR","Without Sequence","118.99","",""
"02/01/2026 19:45:00 - 02/01/2026 20:00:00","BZN|HR","Without Sequence","114.58","",""
"02/01/2026 20:00:00 - 02/01/2026 20:15:00","BZN|HR","Without Sequence","122.60","",""
"02/01/2026 20:15:00 - 02/01/2026 20:30:00","BZN|HR","Without Sequence","115.04","",""
"02/01/2026 20:30:00 - 02/01/2026 20:45:00","BZN|HR","Without Sequence","113.66","",""
"02/01/2026 20:45:00 - 02/01/2026 21:00:00","BZN|HR","Without Sequence","103.02","",""
"02/01/2026 21:00:00 - 02/01/2026 21:15:00","BZN|HR","Without Sequence","114.91","",""
"02/01/2026 21:15:00 - 02/01/2026 21:30:00","BZN|HR","Without Sequence","102.94","",""
"02/01/2026 21:30:00 - 02/01/2026 21:45:00","BZN|HR","Without Sequence","100.20","",""
"02/01/2026 21:45:00 - 02/01/2026 22:00:00","BZN|HR","Without Sequence","91.56","",""
"02/01/2026 22:00:00 - 02/01/2026 22:15:00","BZN|HR","Without Sequence","103.10","",""
"02/01/2026 22:15:00 - 02/01/2026 22:30:00","BZN|HR","Without Sequence","96.70","",""
"02/01/2026 22:30:00 - 02/01/2026 22:45:00","BZN|HR","Without Sequence","93.51","",""
"02/01/2026 22:45:00 - 02/01/2026 23:00:00","BZN|HR","Without Sequence","85.55","",""
"02/01/2026 23:00:00 - 02/01/2026 23:15:00","BZN|HR","Without Sequence","87.30","",""
"02/01/2026 23:15:00 - 02/01/2026 23:30:00","BZN|HR","Without Sequence","83.58","",""
"02/01/2026 23:30:00 - 02/01/2026 23:45:00","BZN|HR","Without Sequence","83.47","",""
"02/01/2026 23:45:00 - 03/01/2026 00:00:00","BZN|HR","Without Sequence","78.97","",""
"03/01/2026 00:00:00 - 03/01/2026 00:15:00","BZN|HR","Without Sequence","84.34","",""
"03/01/2026 00:15:00 - 03/01/2026 00:30:00","BZN|HR","Without Sequence","82.79","",""
"03/01/2026 00:30:00 - 03/01/2026 00:45:00","BZN|HR","Without Sequence","78.87","",""
"03/01/2026 00:45:00 - 03/01/2026 01:00:00","BZN|HR","Without Sequence","75.90","",""
"03/01/2026 01:00:00 - 03/01/2026 01:15:00","BZN|HR","Without Sequence","80.90","",""
"03/01/2026 01:15:00 - 03/01/2026 01:30:00","BZN|HR","Without Sequence","77.99","",""
"03/01/2026 01:30:00 - 03/01/2026 01:45:00","BZN|HR","Without Sequence","79.89","",""
"03/01/2026 01:45:00 - 03/01/2026 02:00:00","BZN|HR","Without Sequence","82.57","",""
"03/01/2026 02:00:00 - 03/01/2026 02:15:00","BZN|HR","Without Sequence","85.52","",""
"03/01/2026 02:15:00 - 03/01/2026 02:30:00","BZN|HR","Without Sequence","81.87","",""
"03/01/2026 02:30:00 - 03/01/2026 02:45:00","BZN|HR","Without Sequence","79.84","",""
"03/01/2026 02:45:00 - 03/01/2026 03:00:00","BZN|HR","Without Sequence","79.48","",""
"03/01/2026 03:00:00 - 03/01/2026 03:15:00","BZN|HR","Without Sequence","83.64","",""
"03/01/2026 03:15:00 - 03/01/2026 03:30:00","BZN|HR","Without Sequence","82.21","",""
"03/01/2026 03:30:00 - 03/01/2026 03:45:00","BZN|HR","Without Sequence","80.24","",""
"03/01/2026 03:45:00 - 03/01/2026 04:00:00","BZN|HR","Without Sequence","76.86","",""
"03/01/2026 04:00:00 - 03/01/2026 04:15:00","BZN|HR","Without Sequence","80.25","",""
"03/01/2026 04:15:00 - 03/01/2026 04:30:00","BZN|HR","Without Sequence","77.84","",""
"03/01/2026 04:30:00 - 03/01/2026 04:45:00","BZN|HR","Without Sequence","77.24","",""
"03/01/2026 04:45:00 - 03/01/2026 05:00:00","BZN|HR","Without Sequence","77.44","",""
"03/01/2026 05:00:00 - 03/01/2026 05:15:00","BZN|HR","Without Sequence","75.22","",""
"03/01/2026 05:15:00 - 03/01/2026 05:30:00","BZN|HR","Without Sequence","76.17","",""
"03/01/2026 05:30:00 - 03/01/2026 05:45:00","BZN|HR","Without Sequence","75.30","",""
"03/01/2026 05:45:00 - 03/01/2026 06:00:00","BZN|HR","Without Sequence","79.45","",""
"03/01/2026 06:00:00 - 03/01/2026 06:15:00","BZN|HR","Without Sequence","77.74","",""
"03/01/2026 06:15:00 - 03/01/2026 06:30:00","BZN|HR","Without Sequence","77.78","",""
"03/01/2026 06:30:00 - 03/01/2026 06:45:00","BZN|HR","Without Sequence","79.23","",""
"03/01/2026 06:45:00 - 03/01/2026 07:00:00","BZN|HR","Without Sequence","83.44","",""
"03/01/2026 07:00:00 - 03/01/2026 07:15:00","BZN|HR","Without Sequence","78.56","",""
"03/01/2026 07:15:00 - 03/01/2026 07:30:00","BZN|HR","Without Sequence","81.90","",""
"03/01/2026 07:30:00 - 03/01/2026 07:45:00","BZN|HR","Without Sequence","86.40","",""
"03/01/2026 07:45:00 - 03/01/2026 08:00:00","BZN|HR","Without Sequence","89.22","",""
"03/01/2026 08:00:00 - 03/01/2026 08:15:00","BZN|HR","Without Sequence","87.85","",""
"03/01/2026 08:15:00 - 03/01/2026 08:30:00","BZN|HR","Without Sequence","90.35","",""
"03/01/2026 08:30:00 - 03/01/2026 08:45:00","BZN|HR","Without Sequence","91.91","",""
"03/01/2026 08:45:00 - 03/01/2026 09:00:00","BZN|HR","Without Sequence","92.65","",""
"03/01/2026 09:00:00 - 03/01/2026 09:15:00","BZN|HR","Without Sequence","95.35","",""
"03/01/2026 09:15:00 - 03/01/2026 09:30:00","BZN|HR","Without Sequence","95.63","",""
"03/01/2026 09:30:00 - 03/01/2026 09:45:00","BZN|HR","Without Sequence","94.34","",""
"03/01/2026 09:45:00 - 03/01/2026 10:00:00","BZN|HR","Without Sequence","91.04","",""
"03/01/2026 10:00:00 - 03/01/2026 10:15:00","BZN|HR","Without Sequence","98.94","",""
"03/01/2026 10:15:00 - 03/01/2026 10:30:00","BZN|HR","Without Sequence","95.00","",""
"03/01/2026 10:30:00 - 03/01/2026 10:45:00","BZN|HR","Without Sequence","91.45","",""
"03/01/2026 10:45:00 - 03/01/2026 11:00:00","BZN|HR","Without Sequence","87.85","",""
"03/01/2026 11:00:00 - 03/01/2026 11:15:00","BZN|HR","Without Sequence","91.95","",""
"03/01/2026 11:15:00 - 03/01/2026 11:30:00","BZN|HR","Without Sequence","89.00","",""
"03/01/2026 11:30:00 - 03/01/2026 11:45:00","BZN|HR","Without Sequence","87.85","",""
"03/01/2026 11:45:00 - 03/01/2026 12:00:00","BZN|HR","Without Sequence","86.03","",""
"03/01/2026 12:00:00 - 03/01/2026 12:15:00","BZN|HR","Without Sequence","87.85","",""
"03/01/2026 12:15:00 - 03/01/2026 12:30:00","BZN|HR","Without Sequence","87.06","",""
"03/01/2026 12:30:00 - 03/01/2026 12:45:00","BZN|HR","Without Sequence","87.16","",""
"03/01/2026 12:45:00 - 03/01/2026 13:00:00","BZN|HR","Without Sequence","87.58","",""
"03/01/2026 13:00:00 - 03/01/2026 13:15:00","BZN|HR","Without Sequence","85.85","",""
"03/01/2026 13:15:00 - 03/01/2026 13:30:00","BZN|HR","Without Sequence","85.55","",""
"03/01/2026 13:30:00 - 03/01/2026 13:45:00","BZN|HR","Without Sequence","86.03","",""
"03/01/2026 13:45:00 - 03/01/2026 14:00:00","BZN|HR","Without Sequence","88.99","",""
"03/01/2026 14:00:00 - 03/01/2026 14:15:00","BZN|HR","Without Sequence","85.11","",""
"03/01/2026 14:15:00 - 03/01/2026 14:30:00","BZN|HR","Without Sequence","88.15","",""
"03/01/2026 14:30:00 - 03/01/2026 14:45:00","BZN|HR","Without Sequence","90.70","",""
"03/01/2026 14:45:00 - 03/01/2026 15:00:00","BZN|HR","Without Sequence","99.53","",""
"03/01/2026 15:00:00 - 03/01/2026 15:15:00","BZN|HR","Without Sequence","90.00","",""
"03/01/2026 15:15:00 - 03/01/2026 15:30:00","BZN|HR","Without Sequence","94.83","",""
"03/01/2026 15:30:00 - 03/01/2026 15:45:00","BZN|HR","Without Sequence","109.12","",""
"03/01/2026 15:45:00 - 03/01/2026 16:00:00","BZN|HR","Without Sequence","125.15","",""
"03/01/2026 16:00:00 - 03/01/2026 16:15:00","BZN|HR","Without Sequence","103.19","",""
"03/01/2026 16:15:00 - 03/01/2026 16:30:00","BZN|HR","Without Sequence","111.49","",""
"03/01/2026 16:30:00 - 03/01/2026 16:45:00","BZN|HR","Without Sequence","112.79","",""
"03/01/2026 16:45:00 - 03/01/2026 17:00:00","BZN|HR","Without Sequence","113.27","",""
