"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2024 17:30:00 - 02/01/2024 17:45:00","BZN|HU","112.36","114.29","88.92","96.06"
"02/01/2024 17:45:00 - 02/01/2024 18:00:00","BZN|HU","110.26","112.91","89.41","78.97"
"02/01/2024 18:00:00 - 02/01/2024 18:15:00","BZN|HU","108.46","111.24","91.13","66.99"
"02/01/2024 18:15:00 - 02/01/2024 18:30:00","BZN|HU","106.96","110.55","95.06","70.17"
"02/01/2024 18:30:00 - 02/01/2024 18:45:00","BZN|HU","105.47","109.86","97.84","78.46"
"02/01/2024 18:45:00 - 02/01/2024 19:00:00","BZN|HU","103.98","100.38","100.63","96.29"
"02/01/2024 19:00:00 - 02/01/2024 19:15:00","BZN|HU","103.36","103.40","105.63","129.74"
"02/01/2024 19:15:00 - 02/01/2024 19:30:00","BZN|HU","103.62","107.23","92.21","164.80"
"02/01/2024 19:30:00 - 02/01/2024 19:45:00","BZN|HU","103.88","111.06","100.26","189.62"
"02/01/2024 19:45:00 - 02/01/2024 20:00:00","BZN|HU","104.14","115.62","107.57","204.64"
"02/01/2024 20:00:00 - 02/01/2024 20:15:00","BZN|HU","104.44","119.31","113.78","213.75"
"02/01/2024 20:15:00 - 02/01/2024 20:30:00","BZN|HU","104.77","122.79","176.16","208.76"
"02/01/2024 20:30:00 - 02/01/2024 20:45:00","BZN|HU","105.11","129.31","174.81","191.95"
"02/01/2024 20:45:00 - 02/01/2024 21:00:00","BZN|HU","105.44","124.82","173.47","178.33"
"02/01/2024 21:00:00 - 02/01/2024 21:15:00","BZN|HU","106.01","132.18","171.19","174.70"
"02/01/2024 21:15:00 - 02/01/2024 21:30:00","BZN|HU","106.81","132.67","164.84","172.60"
"02/01/2024 21:30:00 - 02/01/2024 21:45:00","BZN|HU","107.61","133.01","161.77","159.27"
"02/01/2024 21:45:00 - 02/01/2024 22:00:00","BZN|HU","108.40","161.56","158.70","149.29"
"02/01/2024 22:00:00 - 02/01/2024 22:15:00","BZN|HU","109.28","156.94","154.70","140.05"
"02/01/2024 22:15:00 - 02/01/2024 22:30:00","BZN|HU","110.22","150.92","133.61","129.51"
"02/01/2024 22:30:00 - 02/01/2024 22:45:00","BZN|HU","111.17","144.90","129.68","125.66"
"02/01/2024 22:45:00 - 02/01/2024 23:00:00","BZN|HU","112.11","139.92","125.75","144.63"
"02/01/2024 23:00:00 - 02/01/2024 23:15:00","BZN|HU","112.66","136.42","123.66","130.28"
"02/01/2024 23:15:00 - 02/01/2024 23:30:00","BZN|HU","112.82","134.35","110.51","113.98"
"02/01/2024 23:30:00 - 02/01/2024 23:45:00","BZN|HU","112.97","132.28","110.77","102.85"
"02/01/2024 23:45:00 - 03/01/2024 00:00:00","BZN|HU","113.12","122.84","111.52","101.48"
"03/01/2024 00:00:00 - 03/01/2024 00:15:00","BZN|HU","121.87","122.75","111.97","104.30"
"03/01/2024 00:15:00 - 03/01/2024 00:30:00","BZN|HU","122.68","122.85","95.00","108.08"
"03/01/2024 00:30:00 - 03/01/2024 00:45:00","BZN|HU","123.50","122.94","97.30","122.76"
"03/01/2024 00:45:00 - 03/01/2024 01:00:00","BZN|HU","124.32","115.44","99.61","113.46"
"03/01/2024 01:00:00 - 03/01/2024 01:15:00","BZN|HU","124.63","114.79","104.97","103.98"
