"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"03/01/2024 14:00:00 - 03/01/2024 14:15:00","BZN|HR","352.76","350.76","356.66","312.40"
"03/01/2024 14:15:00 - 03/01/2024 14:30:00","BZN|HR","352.76","350.76","356.66","301.60"
"03/01/2024 14:30:00 - 03/01/2024 14:45:00","BZN|HR","352.76","350.76","356.66","292.00"
"03/01/2024 14:45:00 - 03/01/2024 15:00:00","BZN|HR","352.76","350.76","356.66","302.40"
"03/01/2024 15:00:00 - 03/01/2024 15:15:00","BZN|HR","346.46","342.46","341.36","322.40"
"03/01/2024 15:15:00 - 03/01/2024 15:30:00","BZN|HR","346.46","342.46","341.36","322.40"
"03/01/2024 15:30:00 - 03/01/2024 15:45:00","BZN|HR","346.46","342.46","341.36","322.00"
"03/01/2024 15:45:00 - 03/01/2024 16:00:00","BZN|HR","346.46","342.46","341.36","322.80"
"03/01/2024 16:00:00 - 03/01/2024 16:15:00","BZN|HR","344.18","337.08","342.68","336.80"
"03/01/2024 16:15:00 - 03/01/2024 16:30:00","BZN|HR","344.18","337.08","342.68","357.20"
"03/01/2024 16:30:00 - 03/01/2024 16:45:00","BZN|HR","344.18","337.08","342.68","384.80"
"03/01/2024 16:45:00 - 03/01/2024 17:00:00","BZN|HR","344.18","337.08","342.68","404.00"
